order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD399944,ID0030404321,02-04-2019,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",28260.0,65.82,-37.8180679,144.9946701,25,21260.82,Autumn,False,0.8999,"i love this phone so much i love this phone so much! smooth interface, amazing low light camera, and for the price, this is an amazing deal! a definite buy!",True
ORD226102,ID0635560527,22-09-2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('iAssist Line', 1)]",7205.0,99.27,-37.811788,144.9567909,5,6944.02,Spring,True,0.8606,very good phone for its price the phone meet my expectations in all orders,True
ORD171809,ID1459448708,30-05-2019,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",12240.0,81.32,-37.819504,145.0081017,5,11709.32,Autumn,True,1.5495,great buy for me i am very surprised at this product for being a ‘refurbished’ product. it looks great! minuscule scratch. no functionality problems at all. battery last just over a day with use. all in all i would definitely by from this seller again.,True
ORD410394,ID1458422297,29-09-2019,Bakers,"[('pearTV', 1), ('iStream', 2), ('Universe Note', 2)]",13510.0,66.29,-37.8179387,145.00853,0,13576.29,Spring,False,1.4661,the camera is not good as a olivia it gets hot easly. the camera is not good as a olivia. its china version.,False
ORD269596,ID0122757740,07-06-2019,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",5860.0,47.82,-37.815095,144.9412011,25,4442.82,Winter,False,0.5822,no bueno el producto no fue lo que yo pedí según estaba desbloqueado y cuando le trate de poner la sin me dise que no es compatible y ora no quieren cambiarlo,False
ORD074317,ID3208518306,18-04-2019,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1)]",12400.0,67.86,-37.8065794,144.966864,15,10607.86,Autumn,False,1.3583,good phone. had the latest version of android good phone. had the latest version of android. nice screen and usually a clear signal when at&t can get me one.,True
ORD314929,ID0576860063,18-04-2019,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13810.0,53.21,-37.8247196,144.9884504,15,11791.71,Autumn,False,1.7441,"when i received the phone, turned it on, ... when i received the phone, turned it on, and tried to set it up it was locked. i was told to take the phone to a verizon wireless store to get it unlocked. i took it to a verizon wireless store and was told it was not usable because it was never scanned at verizon wireless factory. i had to sent it back.",False
ORD173906,ID3311863660,09-12-2019,Bakers,"[('iStream', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('Olivia x460', 2)]",10880.0,76.51,-37.7990823,144.9927579,5,10412.51,Summer,False,1.2342,nicet very good,True
ORD398484,ID0034633426,21-09-2019,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",13220.0,102.27,-37.8068421,144.9542196,15,11339.27,Spring,True,0.9038,five stars great phone,True
ORD007088,ID5427911108,18-05-2019,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]",12240.0,82.98,-37.802094,144.9606107,10,11098.98,Autumn,True,1.6749,five stars this is the second universe really like it,True
ORD459697,ID2885215941,29-03-2019,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Olivia x460', 2)]",9060.0,81.93,-37.8050751,144.9715944,0,9141.93,Autumn,True,1.5157,great pbone this is an excellent phone which far exceeded my expectations. it came unlocked for the international market. i work a lot on the outdoors and it is robust and an intelligent smart phone with many features. i am really happy with my phone.,True
ORD348549,ID0767724093,05-10-2019,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('pearTV', 1)]",35310.0,82.92,-37.8046315,144.9723996,10,31861.92,Spring,False,1.5744,five stars working great :-),True
ORD143195,ID0387266428,17-10-2019,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,101.24,-37.8097499,144.954152,25,14444.99,Spring,True,0.7028,so far so good,True
ORD088588,ID0579500431,15-09-2019,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 1)]",21080.0,71.9,-37.8148736,144.9503606,10,19043.9,Spring,False,0.3792,excellent wasn't sure about buying this phone but is really good.,True
ORD288497,ID0583473314,18-04-2019,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 1), ('pearTV', 1)]",16305.0,79.1,-37.8056452,144.9952511,5,15568.85,Autumn,True,0.4843,love my thunder,True
ORD038488,ID0844482225,06-03-2019,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Candle Inferno', 2), ('pearTV', 1)]",15960.0,81.73,-37.8210155,144.9490014,10,14445.73,Autumn,True,0.9441,love it love it love it love it!,True
ORD278806,ID3161948900,17-08-2019,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",17930.0,51.04,-37.8089164,144.9565559,5,17084.54,Winter,False,0.9333,"only prepaid, despite protestations to the contray despite what anyone says about this phone being able to be used as prepaid, contract, or pay-by-month, that is not true. this is a prepaid only phone. i returned mine immediately.",False
ORD418364,ID3144992686,14-08-2019,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 1)]",11985.0,51.52,-37.8145754,144.9843249,5,11437.27,Winter,False,1.0862,worked for one day and then it died i would not buy a renewed or refurbished phone. i am sending this back with the 90 day guarantee.,False
ORD370120,ID0560988348,05-10-2019,Thompson,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,63.9,-37.8213426,144.9463561,10,14526.9,Spring,False,0.9671,garbage it shocked my face and then completely stopped working. they’re selling phones with bad wiring 🙄,False
ORD232647,ID6131956011,16-11-2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Alcon 10', 2)]",30030.0,105.03,-37.8252459,144.9806127,15,25630.53,Spring,True,1.2224,love..love..love!!! i bought this as a gift. it was loved! the speakers are loud! the response is great! it is a bit small as far as size but many reviewed that the s10 screen tends to break a lot. i would recommend this phone! love it!!!!,True
ORD397671,ID0054552182,02-08-2019,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 2)]",32850.0,52.85,-37.81875,144.983448,5,31260.35,Winter,False,1.0944315565031981,"one star terrible cellular, it does not charge and it goes off constantly, do not buy it",False
ORD162817,ID6167357873,19-12-2019,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 1)]",8050.0,76.19794958437706,-37.815109,144.9749588,10,7336.77,Summer,True,0.6138,five stars love the phone; can't beat it.,True
ORD437393,ID0703556748,26-06-2019,Thompson,"[('Universe Note', 2), ('Thunder line', 1)]",9080.0,80.65,-37.8065571,144.9579459,15,7798.65,Winter,True,1.1741,easy to use and portable. took on vacation and it was great to kkep up on emails and news.,True
ORD378845,ID0781082017,02-07-2019,Bakers,"[('Universe Note', 1), ('iStream', 1), ('Lucent 330S', 1), ('pearTV', 1)]",11140.0,75.21,-37.8269597,145.0130547,5,10658.21,Winter,False,2.454,"speed, good storage but one glitch this phone is great for speed and storage. i'm not a gamer but utilize lots of apps for 2 businesses i run. it's been great expect for one thing...i can't send pictures via messenger. not a huge deal but it is inconvenient. other than that, i'm very happy.",True
ORD043056,ID1449266727,22-11-2019,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455.0,66.25,-37.8161745,144.9838446,0,2521.25,Spring,False,1.2149,not happy. the olivia universe rugby that was sent to me was used and with no paper work to inform how to use it. the phone was rattling around in the box. it was advertised a new phone. that's what i paid for and expected to receive. not happy.,False
ORD111673,ID5630513724,01-08-2019,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iStream', 1)]",9530.0,77.34496324271822,-37.8173846,144.9526723,25,7223.56,Winter,True,0.7196,"five stars very good, thahks",True
ORD215687,ID0589424504,10-02-2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 2)]",21885.0,95.52,-37.8095776,144.9726534,10,19792.02,Summer,True,1.0402,"great buy great product. takes nice photos, very reliable.",True
ORD077528,ID3222703106,18-05-2019,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13720.0,83.12,-37.8009234,144.9545386,15,11745.12,Autumn,True,1.4637,excellent acquisition brand new,True
ORD375477,ID4740822032,24-12-2019,Thompson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480.0,74.72,-37.8033591,144.9502588,15,11532.72,Summer,False,1.0741,good camera nice phone love the camera,True
ORD287985,ID3222703072,19-07-2019,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",7910.0,49.85,-37.8016437,144.9431475,15,6773.35,Winter,False,1.2753,one star experienced lots of problems with this phone.,False
ORD153708,ID0060088409,25-04-2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",9895.0,82.8,-37.8194673,144.9840891,25,7504.05,Autumn,True,1.2821,five stars it protects my phone and i have received lots of compliments on the design i chose.,True
ORD332115,ID3146808077,18-02-2019,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",14750.0,72.58,-37.8120053,144.9877182,10,13347.58,Summer,False,0.6976,i like it i like the light weight and storage space.,True
ORD029532,ID2602229329,14-12-2019,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910.0,94.08,-37.8253418,144.9713857,25,4526.58,Summer,True,0.7682,"good so cute, excellent cell",True
ORD405106,ID0575374795,02-09-2019,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('pearTV', 2)]",16220.0,77.34,-37.8193867,144.9839013,5,15486.34,Spring,False,1.265,"great great product, fits well easy to apply",True
ORD024566,ID0581705093,15-03-2019,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675.0,69.02,-37.8058459,144.9274603,5,5460.27,Autumn,False,1.8846,"good unlocked phone in good price it is brand new , unlocked phone. it is working fine. i like it.",True
ORD367006,ID0157861192,27-06-2019,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2)]",43520.0,67.63,-37.8238612,144.9547995,25,32707.63,Winter,False,1.0944315565031981,okay product and i highly recommend it battery could be better and the screen is okay.,True
ORD247727,ID0711331374,28-08-2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180.0,80.3,-37.807172,144.9570636,25,3965.3,Winter,True,1.0713,"great phone i love the picture quality of the screen, the function of this phone far exceeds my expectations. the battery life is about as expected. i have had some connectivity issues, but they were easily resolved. overall a great phone.",True
ORD307772,ID3394725583,26-02-2019,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",13892.766817517579,95.58,-37.8131272,144.9597872,10,12224.994804123713,Summer,True,1.0525,wonderful phone! it works well & looks great!,True
ORD499292,ID3775019754,26-04-2019,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,76.42868630737757,-37.8082689,144.983458,0,13156.24,Autumn,True,1.0532,bad battery battery is too bad,False
ORD036804,ID0780913224,04-03-2019,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,65.82,-37.8023434,144.9565914,10,3053.82,Autumn,True,1.4225,no hotspot for straight talk!! i bought this phone for my straight talk plan so i could use hotspot. did not work! if you need a phone for straight talk this is not the one! very disappointed.,False
ORD064909,ID0777696327,17-09-2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",8555.0,104.04,-37.8059424,144.9570905,25,6520.29,Spring,True,1.1568,"arrived in perfect condition; went to verizon and got it activated ... arrived in perfect condition; went to verizon and got it activated with no problems the same day! also, this is my first smart phone, and so far i love it.",True
ORD325358,ID1492416091,08-08-2019,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 1)]",9135.0,68.44,-37.8023566,144.9577629,25,6919.69,Winter,False,1.4844,"quality good internet , text ....",True
ORD369584,ID0581703434,28-04-2019,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('iStream', 1)]",14656.757595324889,82.57,-37.8095174,144.9298732,15,12224.994804123713,Autumn,True,1.5525,five stars i like this phone... its perfect.,True
ORD022536,ID1463620356,03-09-2019,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 1), ('Toshika 750', 1)]",12960.0,88.47,-37.8167041,145.007284,10,11752.47,Spring,True,1.0944315565031981,wrong phone! i purchased the unlocked version of the universe s8 plus. when the item arrived instead of it being the s8+ they somehow crammed a universe s7 edge in the universe s8 edge box. buyer beware!!!!!,False
ORD297993,ID3094966833,05-06-2019,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",9940.0,53.93,-37.7994593,144.9486811,5,9496.93,Winter,False,1.4778,cheap this phone is very heavy even with a pop socket its hard to hold .. and the battery will last you one day .. if you dont talk or text too much. its very slow and the back pops off about 25 times a day . all the negative reviews are true !!,False
ORD343421,ID0650288479,29-08-2019,Nickolson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('Thunder line', 2)]",8820.0,65.61,-37.814368,144.9774963,25,6680.61,Winter,False,0.8424,four stars great phone,True
ORD012451,ID0581718875,06-07-2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950.0,65.65,-37.8051413,144.9344689,5,9518.15,Winter,True,1.3896,fried motherboard!!!!! this phone only lasted 2 months before it completely failed. i took it to a local cell phone repair shop and they told me the motherboard was fried. i wasted $234.00 on a cell phone that didn't even last 3 months. beware of buying used cell phones from this seller. i am also writing to digico to complain about my experience.,False
ORD114604,ID0207093449,21-03-2019,Bakers,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",15945.0,80.77,-37.8079403,145.0087965,15,13634.02,Autumn,True,1.2147,olivia universe s7 edge g935a 32gb at&t - gold platinum great phone!,True
ORD084617,ID0282854568,04-09-2019,Bakers,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,85.79,-37.7989055,145.011509,0,4685.79,Spring,False,1.8904,"amazing service delivery was on time, product was as described",True
ORD449270,ID5630513725,21-02-2019,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",20860.0,75.43541753827412,-37.8174578,144.9527271,0,20937.7,Summer,True,0.7289,one star it did not work.,False
ORD358168,ID0547586458,21-03-2019,Bakers,"[('pearTV', 1), ('Thunder line', 2)]",10670.0,63.27,-37.8137679,144.9855459,25,8065.77,Autumn,False,0.9497,hidden treasures in cellphone technologies great phone works awesome will never go back to a olivia phone this phones features are way better.,True
ORD234708,ID5556315212,30-09-2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330.0,76.56,-37.8065618,144.9379647,0,18406.56,Spring,False,1.0507,"good product very nice phone for the price, and can be used overseas..yesss..thank you",True
ORD449243,ID4299945073,03-01-2019,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",5540.0,83.04,-37.8140635,145.0128722,15,4792.04,Summer,False,1.6161,four stars good phone,True
ORD265623,ID1463620444,29-07-2019,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('iAssist Line', 1)]",11475.0,65.65,-37.8180792,144.9946677,5,10966.9,Winter,False,0.9012,great quality phone this phone did way more than expected. it has a lot of features that i do not use. it works really good and easy to use and troubleshoot.,True
ORD099379,ID0412776175,17-09-2019,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455.0,96.55,-37.812137,144.9935001,5,3378.8,Spring,True,0.2828,"digico inferno hd 8 tablet: with a vivid 8 touch screen and access to digico underground, this tablet makes it easy to watch movies, play games or catch up on your reading with personalized recommendations. cloud storage offers simple access to your content from anywhere.",True
ORD363705,ID2792456569,11-05-2019,Bakers,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865.0,68.52,-37.8002994,144.9776731,15,9303.77,Autumn,False,1.8842,love this phone love this phone. it came well packaged and was very easy to set up. i use two sim cards and it beats carrying two phones.,True
ORD111978,ID0560984938,15-07-2019,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 1)]",6055.0,74.7,-37.8183805,144.9473583,25,4615.95,Winter,True,0.6358,"but the phone works great and the support from the sellers was great had some trouble with verizon at first, but the phone works great and the support from the sellers was great.",True
ORD368068,ID2421601617,20-09-2019,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 1), ('Toshika 750', 2)]",12240.0,82.7,-37.8255966,144.9532132,10,11098.7,Spring,False,1.5367,good quality item meet my expectations,True
ORD355609,ID2776391626,02-07-2019,Nickolson,"[('iStream', 2), ('Lucent 330S', 2)]",2760.0,62.84,-37.8109711,144.9631023,25,2132.84,Winter,True,1.0207,idk i dont remember details,False
ORD095498,ID0282825760,30-10-2019,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",34925.0,91.21,-37.8012437,144.9525282,25,26284.96,Spring,True,1.3599,horrible phone wont turn on or charge yet it has a inspected by and tested sticker with intitals,False
ORD028520,ID0591258323,12-06-2019,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1)]",21030.0,66.77,-37.8242333,144.9537568,10,18993.77,Winter,False,1.4149,great value love it,True
ORD186699,ID4520380453,01-03-2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810.0,65.05,-37.8214388,144.9613955,0,9875.05,Autumn,False,0.7839,olivia universe a10 a105m 32gb the best phone i have owned,True
ORD414348,ID4157116156,29-09-2019,Bakers,"[('Universe Note', 2), ('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 2)]",14100.0,78.73,-37.8179119,144.9934186,10,12768.73,Spring,False,0.8955,great phone item is exactly as described,True
ORD071594,ID0576875920,28-07-2019,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Universe Note', 2)]",25100.0,62.25,-37.8183117,144.9755586,5,23907.25,Winter,False,0.5292,so far so good perfect,True
ORD290896,ID0224750388,29-09-2019,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 2)]",7060.0,79.19,-37.8084683,144.980231,25,5374.19,Spring,False,1.3302,purchased this tablet for my two year old son. it is easy for him to use and has been surprisingly durable. would recommend the replacement plan if purchasing for a child.,True
ORD217824,ID2421601614,12-01-2019,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 2)]",9110.0,99.28,-37.8246959,144.954671,5,8753.78,Summer,True,1.4742,"large screen this phone is great. large screen, excellent camera, and a good value. best phone i have ever owned.",True
ORD206393,ID2272185762,14-06-2019,Bakers,"[('pearTV', 1), ('Universe Note', 1)]",9760.0,71.76,-37.8166969,145.0142424,10,8855.76,Winter,False,1.8307,was able to get this one quick for great price. the phone arrived in great shape ( ... needed a phone quickly after my universe s6 quit on me. was able to get this one quick for great price. the phone arrived in great shape ( looks brand new). i've had it for a few weeks now with no issues so far.,True
ORD136529,ID0634783035,08-02-2019,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('pearTV', 2), ('Olivia x460', 1)]",27245.0,90.49,-37.8119582,144.9391759,25,20524.24,Summer,True,0.6987,reaction to purchase i got the phone and everything works so far. i am currently spending time with it to check out all areas and aspect but everything seems to be as good as new. there is only a 4 star rating because i wanted to get the earphone with it but other than that it was a good buy.,True
ORD226094,ID0633912993,09-06-2019,Thompson,"[('Alcon 10', 1), ('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 1)]",23160.0,75.82,-37.8150899,144.9563101,5,22077.82,Winter,True,0.8561,"great phone great phone my dad love it, its an upgrade from a blu phone and for the price it a really good phone",True
ORD146846,ID0331421479,24-06-2019,Bakers,"[('Candle Inferno', 1), ('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 1)]",10735.0,52.07,-37.8229312,144.990356,5,10250.32,Winter,False,1.5024,the alcon's water resistance rating is pure garbage. i just drowned two phones in an inch ... the alcon's water resistance rating is pure garbage. i just drowned two phones in an inch of water within a few minutes. anyone know of a class-action lawsuit for this?,False
ORD182224,ID2383215090,04-10-2019,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('Universe Note', 2)]",19255.0,106.02,-37.8044095,144.9613396,5,18398.27,Spring,True,1.5561,fingerprint sensor is super fast i love this phone. lighting fast fingerprint sensor and great camera! all for under $200,True
ORD216321,ID2789608267,12-11-2019,Bakers,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770.0,82.86,-37.8031298,144.9826122,5,8414.36,Spring,False,1.3476,alcon 6s i didn’t like the fact that the phone didn’t come with earphones.,True
ORD234516,ID6206956633,16-08-2019,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('Lucent 330S', 2)]",8435.0,82.9,-37.8032472,144.9635538,15,7252.65,Winter,True,1.788,great muy buena calidad fotográfica.,True
ORD348815,ID0711331500,28-05-2019,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",26660.0,81.49,-37.8071366,144.9565054,25,20076.49,Autumn,True,1.0337,love the phone i think we are missing out on ... love the phone i think we are missing out on the best quality ever the phone is superb and we need to sell more,True
ORD085846,ID1479905393,18-03-2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535.0,66.44,-37.821021,144.9558067,25,5717.69,Autumn,False,1.2058,great for the price and camera is the best moved from alcon to this. love the phone.,True
ORD123139,ID0655124619,16-05-2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 1)]",24400.0,52.08,-37.8064433,144.941667,0,24452.08,Autumn,False,0.8406,very dissatisfied i can't receive pictures or get on the internet. this phone doesn't have a flash so all pictures are dark,False
ORD173039,ID6219293732,10-03-2019,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",10260.0,66.4,-37.808795,144.9825871,10,9300.4,Autumn,False,1.1201,it is an excellent celphone excelent,True
ORD131957,ID6167489449,25-02-2019,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Universe Note', 2)]",22160.0,73.12,-37.8139299,144.9603733,15,18909.12,Summer,False,0.9597,love it! absolutely love this phone. excellent price to performance. would require a custom launcher and maybe custom icon pack. my only gripe is lte not supported with my carrier. overall excellent product,True
ORD413098,ID2384091379,23-08-2019,Nickolson,"[('pearTV', 1), ('Olivia x460', 1)]",7535.0,77.42380277635493,-37.8078997,144.9733817,10,6833.9,Winter,False,1.2373,i returned item. it was not un-locked.,False
ORD004436,ID5251259527,14-11-2019,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",15980.0,76.38,-37.81506,144.9392759,15,13659.38,Spring,False,0.735,four stars excellent !,True
ORD419683,ID2279006916,11-09-2019,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",22520.0,102.44,-37.8156856,144.9578168,10,20370.44,Spring,True,1.0029,"i am pleased good quality came sealed in box with charger, user manual, key for sd slot, and headphone adapter. 10/10 would purchase again.",True
ORD167916,ID5001030268,06-12-2019,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675.0,73.31,-37.8114371,144.9519368,0,5748.31,Summer,True,0.4497,"don't buy two phones in a row from edge cellular are defective, one had a damaged speaker and the next didn't charge. refurbished is a loose term with this ""company"".",False
ORD073322,ID2975229838,21-03-2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",23880.0,68.07,-37.8014705,144.9578627,5,22754.07,Autumn,False,1.5673,good purchase great camera,True
ORD062690,ID1492150950,02-12-2019,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",22395.0,89.87,-37.8141573,144.9519095,0,22484.87,Summer,True,0.4566,"love my phone! i have been using this phone for over a year now, and absolutely no problems with it. i love it!",True
ORD279069,ID0202417498,06-01-2019,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('iStream', 1)]",12980.0,78.73,-37.801155,144.9186671,25,9813.73,Summer,False,2.8078,bad $68，a little expensive. and the word is very little. windows 8 is not convinient.,False
ORD340294,ID3240572181,01-10-2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Alcon 10', 2), ('pearTV', 1)]",27250.0,83.91,-37.8058293,144.9308676,0,27333.91,Spring,False,1.0944315565031981,this tablet is great and easy to use. great way to keep the kids entertain.,True
ORD174241,ID0589763571,15-02-2019,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090.0,78.16,-37.8218259,144.9516054,10,10059.16,Summer,False,1.0942,good product. happy customer working perfect so far. good buy.,True
ORD092996,ID0581717964,24-07-2019,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",5180.0,79.04,-37.8054083,144.9346526,5,5000.04,Winter,True,1.3588,"great value have had this phone for over a year. the battery has great performance, the screen stayed crystal clear, and the ram allows me to use all my needed applications flawlessly. would definitely recommend",True
ORD185168,ID4909776703,21-05-2019,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",32970.0,83.85,-37.8233335,144.9998809,10,29756.85,Autumn,True,1.0944315565031981,"great budget phone!! watch review on youtube @ c butler, amazing value and excellent cameras!!",True
ORD196782,ID0361283566,15-07-2019,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('iStream', 1)]",9770.0,80.8,-37.8003814,144.9835138,25,7408.3,Winter,True,1.4858,the new candle is a great gift and fantastic entertainment idea.,True
ORD178717,ID6197212210,13-01-2019,Thompson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630.0,76.55,-37.8087408,144.9348385,5,6375.05,Summer,False,1.1613,nice phone my wife like it better than her old olivia s6. i will buy again,True
ORD198730,ID2020813895,25-06-2019,Thompson,"[('iStream', 2), ('Toshika 750', 2), ('pearTV', 2)]",21560.0,67.73,-37.8126793,144.9595761,5,20549.73,Winter,False,1.0944315565031981,did not work the phone was nice but would not work on verizon contract. it was prepaid only. had to negotiate with them for a different phone.,True
ORD369172,ID0597547969,03-03-2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 1)]",9300.0,50.22,-37.8152168,144.9659067,15,7955.22,Autumn,False,0.4941,"the device asks me for a password when i put the sim ... when i try to insert a new sim chip into the device, it asks for a password ... (in a latin american country).",False
ORD253454,ID0114607279,15-06-2019,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910.0,47.9,-37.8173946,144.9654864,0,5957.9,Winter,False,0.3816,i need to change my phone my alcon 7plus is a can't use it that is broke,False
ORD132635,ID5587440979,18-03-2019,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400.0,64.14,-37.82406,144.9697388,5,12794.14,Autumn,True,0.6086,"poor product - shame on lucentrola waning batter after 15 months is ridiculous. buyer beware. this is my last lucentrola purchase. there are other products available with manufacturers that stand by them. i wish i could give this a negative rating, which is what it deserves.",False
ORD115707,ID5402876149,29-04-2019,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Lucent 330S', 1)]",8765.0,49.95,-37.8190503,144.9768798,25,6623.7,Autumn,False,0.6465,cant seem to get this thing to sink with my wireless not sure if i will be returning it will try one more time.,False
